10000
    1     2     3
 5002     4     4
 5003    10     9
 5004     2     1
 5005     6     7
 5006     1     1
 5007     2     2
 5008     2     2
 5009    10     9
 5010     6     6
 5011     3     3
 5012     8     9
 5013     9    10
 5014     7     6
 5015    10    10
 5016     3     2
 5017     4     3
 5018     4     3
 5019     5     6
 5020     5     4
 5021     9     9
 5022     9     9
 5023     2     2
 5024    11    10
 5025     3     4
 5026     8     8
 5027     9     9
 5028     4     5
 5029     9     8
 5030     4     4
 5031     8     9
 5032     7     6
 5033     6     6
 5034     5     4
 5035     4     5
 5036    10     9
 5037     3     3
 5038     1     1
 5039     8     9
 5040     5     5
 5041     8     7
 5042     4     3
 5043     8     8
 5044    10     9
 5045     9     8
 5046     6     6
 5047     7     8
 5048     3     2
 5049     1     1
 5050     4     5
 5051     3     2
 5052     5     6
 5053     6     6
 5054     7     8
 5055     2     2
 5056     5     5
 5057     5     4
 5058     9     8
 5059     5     5
 5060     5     4
 5061     3     2
 5062     6     6
 5063     9     8
 5064     4     5
 5065    10     9
 5066     5     6
 5067     7     8
 5068     8     7
 5069     7     8
 5070     1     1
 5071     5     5
 5072     8     9
 5073     8     7
 5074     1     1
 5075     7     7
 5076     4     4
 5077     1     2
 5078     5     5
 5079     5     4
 5080     2     2
 5081     9     9
 5082     7     7
 5083     2     2
 5084     3     4
 5085     5     5
 5086     4     5
 5087     3     4
 5088     1     1
 5089     1     1
 5090     5     6
 5091     9     9
 5092     4     3
 5093     4     4
 5094     5     6
 5095     9     8
 5096     5     5
 5097     5     5
 5098     4     3
 5099     6     7
 5100     2     1
 5101    10    10
 5102     3     3
 5103     1     1
 5104     1     1
 5105     3     4
 5106     2     1
 5107     6     7
 5108     9     8
 5109     4     3
 5110     3     2
 5111     3     4
 5112     5     6
 5113     3     2
 5114     7     6
 5115     4     4
 5116     9    10
 5117     6     7
 5118     4     3
 5119    10    10
 5120    11    10
 5121     1     2
 5122     3     2
 5123    10     9
 5124     7     7
 5125     4     3
 5126    10    10
 5127     9     8
 5128     2     2
 5129     6     7
 5130     2     1
 5131     6     5
 5132     2     2
 5133     1     2
 5134     6     6
 5135     1     1
 5136     6     5
 5137     1     1
 5138     3     2
 5139     7     6
 5140     6     6
 5141     5     6
 5142     8     8
 5143     4     5
 5144     6     7
 5145     5     6
 5146     6     5
 5147     7     6
 5148     6     7
 5149     1     1
 5150     9     9
 5151     7     8
 5152     4     4
 5153     1     2
 5154     1     1
 5155     8     7
 5156     4     5
 5157     8     7
 5158     1     1
 5159     6     5
 5160     4     5
 5161     9     9
 5162     7     7
 5163     5     6
 5164     2     3
 5165     8     9
 5166     4     4
 5167     9     8
 5168     7     8
 5169     2     3
 5170     1     2
 5171     8     9
 5172     4     4
 5173     9     8
 5174     9    10
 5175    10    10
 5176     3     2
 5177     7     6
 5178     9    10
 5179     9    10
 5180     4     3
 5181     8     9
 5182     6     6
 5183     2     2
 5184     7     7
 5185     5     6
 5186     7     8
 5187     1     1
 5188    10     9
 5189     6     5
 5190     5     6
 5191    10     9
 5192     3     4
 5193     8     7
 5194     5     6
 5195    10     9
 5196     8     8
 5197    10    10
 5198     1     1
 5199     2     1
 5200     7     6
 5201    11    10
 5202     3     4
 5203     6     5
 5204     8     8
 5205     1     1
 5206    10    10
 5207     4     5
 5208     2     1
 5209     1     1
 5210     7     6
 5211     4     4
 5212     2     2
 5213     2     2
 5214     8     7
 5215     4     4
 5216     1     1
 5217     1     1
 5218     8     9
 5219     7     7
 5220    11    10
 5221     7     6
 5222     6     7
 5223     4     3
 5224     4     5
 5225     7     7
 5226     2     1
 5227     7     7
 5228    10    10
 5229     4     5
 5230     2     3
 5231     1     1
 5232    10     9
 5233     5     4
 5234     4     3
 5235     5     4
 5236     7     7
 5237     5     6
 5238     1     2
 5239     5     4
 5240     2     3
 5241     2     1
 5242    10    10
 5243     3     3
 5244     9     8
 5245     6     5
 5246     2     2
 5247     4     4
 5248     4     3
 5249     6     5
 5250     7     7
 5251     6     6
 5252     9     9
 5253     9    10
 5254     8     9
 5255     1     2
 5256     8     7
 5257     2     1
 5258    10    10
 5259     9     9
 5260     1     2
 5261     2     3
 5262     9     8
 5263     6     7
 5264     1     1
 5265     9     8
 5266     7     6
 5267     6     7
 5268     3     3
 5269     3     2
 5270     1     2
 5271     9     8
 5272     6     7
 5273     5     5
 5274     7     7
 5275     1     1
 5276     9     9
 5277     8     8
 5278     9    10
 5279     8     8
 5280     3     3
 5281     8     7
 5282     6     5
 5283     9     9
 5284     2     2
 5285     3     2
 5286     6     7
 5287     8     8
 5288     9     9
 5289     8     7
 5290     8     8
 5291     5     6
 5292     2     1
 5293    10     9
 5294    10     9
 5295     1     1
 5296     8     8
 5297    10    10
 5298     7     7
 5299     2     1
 5300     1     2
 5301     3     4
 5302     4     3
 5303     8     9
 5304     8     7
 5305     5     4
 5306     3     4
 5307     6     6
 5308     2     3
 5309     1     1
 5310     3     2
 5311     7     6
 5312     4     4
 5313    10    10
 5314     6     6
 5315    10    10
 5316     7     8
 5317     1     1
 5318     1     2
 5319     5     6
 5320     7     6
 5321     4     4
 5322     3     4
 5323     1     2
 5324     5     4
 5325     4     3
 5326     3     2
 5327     3     2
 5328     8     8
 5329     3     4
 5330     7     7
 5331     8     9
 5332     4     4
 5333     3     3
 5334     6     7
 5335     1     1
 5336     3     4
 5337     6     7
 5338     2     1
 5339     8     9
 5340     9     9
 5341     6     6
 5342     7     6
 5343     5     5
 5344     3     3
 5345     7     6
 5346     4     3
 5347     3     2
 5348     2     2
 5349     7     8
 5350     1     1
 5351    11    10
 5352     7     7
 5353     1     2
 5354     8     9
 5355     9     9
 5356     4     3
 5357    10     9
 5358     4     3
 5359     1     1
 5360     2     2
 5361    11    10
 5362     2     1
 5363     7     6
 5364     7     7
 5365     2     1
 5366     8     9
 5367     8     7
 5368     4     3
 5369     1     2
 5370     1     1
 5371     9     8
 5372     8     8
 5373     8     7
 5374     3     3
 5375     9     9
 5376     9     8
 5377     7     8
 5378     5     4
 5379    11    10
 5380     7     7
 5381     4     4
 5382     5     6
 5383     6     6
 5384     2     3
 5385     7     6
 5386    11    10
 5387     2     2
 5388    10     9
 5389     5     6
 5390     4     3
 5391     9    10
 5392     3     3
 5393     5     4
 5394     5     5
 5395     1     2
 5396    11    10
 5397     4     4
 5398     8     7
 5399     7     6
 5400     4     3
 5401    11    10
 5402     8     9
 5403     7     7
 5404    10    10
 5405     5     4
 5406    11    10
 5407     6     5
 5408     6     6
 5409     7     7
 5410     9     8
 5411     2     1
 5412     3     2
 5413     5     5
 5414     3     2
 5415     2     2
 5416     8     8
 5417     8     9
 5418     1     1
 5419     9     9
 5420     8     7
 5421     8     8
 5422    11    10
 5423     9     8
 5424     1     1
 5425     8     9
 5426    10    10
 5427     2     2
 5428     2     3
 5429     6     6
 5430     1     2
 5431     7     7
 5432     2     3
 5433     7     6
 5434     5     5
 5435     8     7
 5436     3     2
 5437     4     4
 5438     1     1
 5439     6     6
 5440     5     6
 5441     2     3
 5442     9     8
 5443     9     9
 5444     9     9
 5445     6     6
 5446     5     4
 5447     3     3
 5448     2     3
 5449     8     7
 5450    10    10
 5451     6     7
 5452    11    10
 5453     2     3
 5454     7     6
 5455     9    10
 5456     9     9
 5457     9     9
 5458     4     4
 5459     1     1
 5460     5     6
 5461     5     6
 5462     3     2
 5463     8     7
 5464     2     3
 5465     6     6
 5466     8     8
 5467     3     3
 5468     6     5
 5469     8     9
 5470     4     5
 5471     9    10
 5472     5     6
 5473     8     9
 5474     8     8
 5475     8     7
 5476     4     5
 5477     9    10
 5478    10     9
 5479     4     4
 5480     2     1
 5481     8     9
 5482     8     8
 5483    10    10
 5484     6     6
 5485     8     8
 5486     6     5
 5487     5     5
 5488     8     8
 5489     4     4
 5490    10     9
 5491     2     2
 5492    11    10
 5493     6     6
 5494     4     3
 5495     6     5
 5496     5     4
 5497    10    10
 5498     8     9
 5499    10     9
 5500     7     6
 5501     4     5
 5502     2     1
 5503     7     6
 5504     4     5
 5505     1     1
 5506     5     5
 5507     8     8
 5508     4     3
 5509     8     7
 5510     1     1
 5511     4     4
 5512     7     8
 5513     7     8
 5514     8     7
 5515    10    10
 5516     8     8
 5517     4     5
 5518     5     5
 5519     1     2
 5520     6     7
 5521     7     7
 5522    10     9
 5523     6     6
 5524     1     1
 5525     2     3
 5526     5     5
 5527    10     9
 5528     1     1
 5529     5     5
 5530     4     5
 5531     7     6
 5532     6     7
 5533     1     1
 5534     6     6
 5535     2     3
 5536     2     2
 5537     4     3
 5538     7     8
 5539     8     9
 5540    11    10
 5541     2     2
 5542     1     1
 5543     3     2
 5544     9     9
 5545    10    10
 5546     5     4
 5547     3     2
 5548     5     5
 5549     1     2
 5550     6     7
 5551     9     9
 5552     1     2
 5553     3     4
 5554     9     9
 5555     8     7
 5556     4     5
 5557     1     1
 5558     2     2
 5559     6     7
 5560     7     7
 5561     1     1
 5562     1     1
 5563    10     9
 5564     3     3
 5565     2     1
 5566     5     5
 5567     4     3
 5568     2     2
 5569     1     1
 5570     3     2
 5571     1     1
 5572     4     5
 5573     5     4
 5574     2     2
 5575     5     5
 5576     8     7
 5577     5     6
 5578     8     7
 5579    10     9
 5580     8     7
 5581    10     9
 5582     6     7
 5583     8     9
 5584     5     6
 5585     4     5
 5586    10    10
 5587     1     1
 5588     8     8
 5589     6     7
 5590     7     6
 5591    10     9
 5592     6     7
 5593    10    10
 5594     7     7
 5595     5     4
 5596     7     7
 5597     9    10
 5598     3     2
 5599     4     5
 5600     3     2
 5601     1     1
 5602     2     3
 5603     2     2
 5604     9    10
 5605     5     6
 5606     8     8
 5607     4     3
 5608     7     7
 5609     6     7
 5610     5     4
 5611     2     2
 5612     1     2
 5613     7     6
 5614     8     7
 5615     9     9
 5616     4     4
 5617     3     3
 5618     7     7
 5619     4     5
 5620     3     4
 5621     1     2
 5622     5     6
 5623     3     2
 5624     6     7
 5625     6     7
 5626     4     4
 5627     7     8
 5628    10    10
 5629     7     8
 5630     5     4
 5631     6     6
 5632     7     6
 5633     9     9
 5634    11    10
 5635     8     9
 5636     5     6
 5637     4     3
 5638     2     1
 5639     4     4
 5640     9     8
 5641     5     4
 5642     9    10
 5643     8     8
 5644     7     8
 5645     8     7
 5646     7     8
 5647     2     3
 5648     8     7
 5649     3     3
 5650     6     5
 5651     3     3
 5652    10    10
 5653     7     7
 5654     9     9
 5655     3     2
 5656     4     3
 5657     2     2
 5658     6     5
 5659     1     1
 5660     4     5
 5661     9     9
 5662     2     2
 5663    10     9
 5664     2     1
 5665     7     7
 5666     7     8
 5667     8     9
 5668     7     8
 5669     1     1
 5670     4     5
 5671     8     7
 5672    10    10
 5673     9     8
 5674     7     8
 5675     4     5
 5676     4     5
 5677     6     5
 5678     1     2
 5679     7     6
 5680     5     6
 5681     1     1
 5682     2     3
 5683     2     1
 5684     1     2
 5685     7     7
 5686     3     3
 5687     6     6
 5688     2     2
 5689     4     5
 5690     4     4
 5691     6     5
 5692     3     2
 5693     2     2
 5694     3     3
 5695     9     9
 5696     7     8
 5697    10     9
 5698     1     1
 5699     3     2
 5700     5     6
 5701     5     5
 5702     9    10
 5703     6     6
 5704     9     8
 5705     5     5
 5706     2     1
 5707     4     4
 5708     7     7
 5709     9     9
 5710     6     7
 5711     1     1
 5712     6     5
 5713    11    10
 5714     4     3
 5715     5     6
 5716     2     2
 5717     9     8
 5718     4     3
 5719     6     7
 5720     1     2
 5721    10    10
 5722     5     4
 5723     8     8
 5724     5     6
 5725     9    10
 5726     9    10
 5727     2     2
 5728     2     1
 5729     9     8
 5730     1     1
 5731     1     1
 5732     4     3
 5733     7     8
 5734     2     2
 5735     2     3
 5736    10     9
 5737     2     2
 5738     3     2
 5739     1     2
 5740     9     9
 5741     4     3
 5742     4     5
 5743     2     3
 5744     4     3
 5745     8     9
 5746     1     1
 5747     4     5
 5748     2     1
 5749     3     3
 5750     7     8
 5751     1     1
 5752     6     7
 5753     8     9
 5754    10    10
 5755     4     5
 5756     7     6
 5757    11    10
 5758     9     9
 5759     1     1
 5760     2     1
 5761     7     8
 5762     4     5
 5763     6     7
 5764     9     8
 5765     5     4
 5766     6     6
 5767     3     4
 5768     5     5
 5769     9     8
 5770     8     7
 5771     3     2
 5772     1     1
 5773     1     2
 5774    11    10
 5775     3     3
 5776     6     7
 5777     2     3
 5778     9    10
 5779     3     4
 5780     8     7
 5781     2     3
 5782     9     9
 5783     9     9
 5784     9    10
 5785     1     1
 5786     5     5
 5787     6     5
 5788     4     4
 5789     7     7
 5790     3     2
 5791     3     3
 5792     2     3
 5793     2     2
 5794     4     5
 5795     5     5
 5796     4     5
 5797     2     2
 5798     9    10
 5799     1     1
 5800     7     7
 5801    10    10
 5802     1     1
 5803     9     9
 5804     2     2
 5805     6     7
 5806     8     7
 5807     5     5
 5808     8     9
 5809     3     4
 5810     8     8
 5811     8     8
 5812     5     4
 5813     6     5
 5814     2     2
 5815     2     2
 5816     1     2
 5817     4     4
 5818     5     6
 5819     7     7
 5820     4     5
 5821     3     3
 5822     6     6
 5823     4     5
 5824     8     8
 5825     5     5
 5826     3     3
 5827     9    10
 5828     6     5
 5829     1     1
 5830     4     4
 5831     3     3
 5832    11    10
 5833     2     1
 5834     6     5
 5835     8     9
 5836     5     5
 5837     4     3
 5838    11    10
 5839     7     6
 5840    11    10
 5841     8     9
 5842     1     2
 5843     7     8
 5844     7     6
 5845    10    10
 5846    11    10
 5847    10     9
 5848     5     5
 5849     7     8
 5850     1     1
 5851     9    10
 5852     3     2
 5853    10     9
 5854     7     7
 5855    10    10
 5856     7     7
 5857     6     7
 5858     5     4
 5859     9    10
 5860     4     4
 5861     7     6
 5862     1     1
 5863     5     6
 5864     8     7
 5865     8     7
 5866     9    10
 5867     4     3
 5868     5     6
 5869     1     2
 5870     7     7
 5871     1     1
 5872     6     7
 5873     6     7
 5874    10    10
 5875     4     5
 5876     1     1
 5877     3     2
 5878     7     6
 5879     2     1
 5880     2     2
 5881     7     6
 5882     1     1
 5883     3     4
 5884     5     6
 5885     2     2
 5886    11    10
 5887     9     8
 5888    10    10
 5889     5     5
 5890     1     2
 5891     7     6
 5892     6     6
 5893     4     4
 5894     7     7
 5895     6     5
 5896     7     8
 5897     7     6
 5898     2     3
 5899     3     4
 5900     9     8
 5901     8     9
 5902     4     5
 5903     3     2
 5904     3     2
 5905     5     4
 5906     7     8
 5907     5     5
 5908    10    10
 5909     3     2
 5910     2     1
 5911    10    10
 5912     1     2
 5913     3     2
 5914     2     1
 5915     9     8
 5916     6     6
 5917     9     8
 5918     8     7
 5919     7     7
 5920     2     2
 5921     7     6
 5922     1     1
 5923     6     7
 5924     1     1
 5925     1     1
 5926     9     8
 5927     9     8
 5928     3     4
 5929     1     1
 5930     2     2
 5931     5     4
 5932     7     6
 5933     6     5
 5934     9    10
 5935     5     6
 5936     2     2
 5937     4     5
 5938     7     7
 5939     2     1
 5940     6     7
 5941     9     9
 5942     3     2
 5943     2     2
 5944     5     4
 5945     9     8
 5946     3     2
 5947     1     1
 5948     5     6
 5949     9    10
 5950     6     6
 5951     7     6
 5952     8     8
 5953     2     3
 5954     4     3
 5955     4     5
 5956     6     7
 5957     8     8
 5958     5     5
 5959     4     4
 5960     3     2
 5961     9    10
 5962    11    10
 5963     1     2
 5964    10    10
 5965     5     5
 5966     8     8
 5967     3     2
 5968     6     7
 5969     7     7
 5970     7     6
 5971     7     6
 5972     3     4
 5973     1     1
 5974     9     9
 5975     9     9
 5976     4     4
 5977     3     4
 5978     9    10
 5979     3     3
 5980     8     9
 5981     8     7
 5982     1     2
 5983     8     7
 5984     4     4
 5985     5     5
 5986    11    10
 5987     6     7
 5988     2     2
 5989     5     6
 5990     2     1
 5991     4     3
 5992     6     7
 5993     3     4
 5994     4     4
 5995     6     7
 5996     6     5
 5997     9    10
 5998     4     3
 5999     4     5
 6000     3     3
 6001     4     3
 6002     9     8
 6003     5     4
 6004    10    10
 6005     8     9
 6006     5     5
 6007     1     2
 6008     4     3
 6009    11    10
 6010     5     6
 6011     9     9
 6012     3     4
 6013     3     2
 6014     1     2
 6015     2     3
 6016     6     7
 6017     6     6
 6018     2     3
 6019    11    10
 6020     6     6
 6021     8     9
 6022     8     8
 6023     5     5
 6024     7     6
 6025     2     3
 6026     9    10
 6027     9     9
 6028     7     8
 6029     8     8
 6030     9     9
 6031     5     5
 6032     5     6
 6033     7     8
 6034     5     6
 6035     4     4
 6036     9     9
 6037     5     6
 6038     4     3
 6039     5     5
 6040     3     2
 6041     4     4
 6042    10     9
 6043     5     6
 6044     4     3
 6045     6     6
 6046     8     9
 6047     4     4
 6048     9    10
 6049     3     2
 6050    10    10
 6051     3     3
 6052     1     1
 6053     7     6
 6054     5     5
 6055     7     6
 6056     2     3
 6057     2     3
 6058     8     7
 6059     6     7
 6060     5     6
 6061     5     6
 6062     4     5
 6063     7     7
 6064     2     2
 6065     3     4
 6066     7     6
 6067     8     9
 6068     2     3
 6069     8     8
 6070     8     7
 6071     2     1
 6072     3     4
 6073     7     7
 6074     1     1
 6075     6     5
 6076     9     9
 6077     1     1
 6078     7     6
 6079     2     2
 6080     3     4
 6081    11    10
 6082     1     1
 6083     6     5
 6084     4     4
 6085     9     8
 6086     3     3
 6087     8     7
 6088     1     1
 6089     1     1
 6090     3     2
 6091    10    10
 6092     4     4
 6093     5     5
 6094     7     7
 6095     5     6
 6096     4     5
 6097    10    10
 6098     4     3
 6099     3     4
 6100     2     2
 6101     3     4
 6102     8     8
 6103     2     2
 6104     8     9
 6105     9    10
 6106     4     3
 6107     3     3
 6108     8     7
 6109     3     4
 6110     5     5
 6111     8     8
 6112     8     8
 6113     1     2
 6114     8     7
 6115     3     2
 6116     3     3
 6117     6     6
 6118     1     1
 6119     2     3
 6120     8     9
 6121     5     6
 6122     3     2
 6123     2     1
 6124     7     6
 6125     1     1
 6126     2     1
 6127     6     5
 6128     7     8
 6129     8     9
 6130     5     4
 6131     6     6
 6132     8     8
 6133     8     9
 6134     6     5
 6135    10     9
 6136     1     2
 6137     2     3
 6138     6     6
 6139     9    10
 6140     3     2
 6141     3     2
 6142     7     7
 6143     3     3
 6144     3     4
 6145     6     5
 6146     8     7
 6147     4     5
 6148     6     5
 6149     4     5
 6150     8     9
 6151     9     9
 6152     6     7
 6153    10     9
 6154     6     5
 6155     6     5
 6156     4     3
 6157     3     3
 6158     9     8
 6159     1     1
 6160     7     6
 6161     6     7
 6162     3     3
 6163     5     5
 6164     2     2
 6165     9     8
 6166     6     7
 6167     5     4
 6168     4     4
 6169     6     7
 6170     6     5
 6171    10     9
 6172     3     4
 6173     2     2
 6174     4     3
 6175     5     6
 6176     5     5
 6177     3     3
 6178    10    10
 6179     1     1
 6180     4     3
 6181     1     1
 6182     3     4
 6183     2     2
 6184     9     8
 6185     8     9
 6186     3     4
 6187     9     9
 6188     7     8
 6189    10    10
 6190    10    10
 6191     2     2
 6192     6     7
 6193     1     1
 6194     2     3
 6195     3     4
 6196     3     4
 6197     1     2
 6198     4     4
 6199     4     5
 6200     3     3
 6201     6     5
 6202     1     1
 6203     9     9
 6204     3     4
 6205     7     6
 6206     5     6
 6207     6     6
 6208     4     4
 6209    11    10
 6210     5     5
 6211     5     4
 6212     2     1
 6213    10     9
 6214     8     7
 6215     8     8
 6216     2     3
 6217    10    10
 6218     1     2
 6219     4     5
 6220     3     2
 6221     1     1
 6222     1     1
 6223     1     1
 6224     6     6
 6225     3     2
 6226     4     4
 6227     1     2
 6228     5     6
 6229     1     1
 6230     8     9
 6231     6     6
 6232     7     7
 6233     3     4
 6234     2     3
 6235     9     8
 6236     2     1
 6237     6     7
 6238     4     5
 6239     8     9
 6240     9     8
 6241     9     9
 6242     6     5
 6243     5     5
 6244     6     6
 6245     9     8
 6246     5     6
 6247     1     2
 6248     4     3
 6249     4     5
 6250     4     5
 6251     8     9
 6252    10     9
 6253     8     9
 6254     4     5
 6255     1     1
 6256     6     6
 6257     7     7
 6258     7     6
 6259     7     6
 6260     8     7
 6261     9     8
 6262     5     5
 6263    10     9
 6264     3     2
 6265     2     1
 6266     1     1
 6267     2     3
 6268     6     7
 6269     7     6
 6270     8     8
 6271     6     6
 6272     4     3
 6273     9     9
 6274     3     2
 6275     4     5
 6276     1     1
 6277     8     8
 6278     7     8
 6279     4     5
 6280    10     9
 6281    10     9
 6282     2     3
 6283     5     5
 6284    10    10
 6285     7     8
 6286    11    10
 6287    10    10
 6288     1     2
 6289     8     9
 6290     8     7
 6291     6     5
 6292     3     3
 6293     5     6
 6294     3     2
 6295     4     4
 6296    11    10
 6297     8     8
 6298     6     5
 6299     5     5
 6300     3     2
 6301     1     1
 6302     4     5
 6303     1     2
 6304     5     4
 6305     6     7
 6306     6     7
 6307     2     2
 6308     1     1
 6309     4     4
 6310     7     6
 6311     2     3
 6312     7     7
 6313     1     1
 6314     4     4
 6315     5     6
 6316     5     6
 6317     6     6
 6318     3     3
 6319     9     9
 6320     3     2
 6321     3     2
 6322     2     3
 6323     9     9
 6324    11    10
 6325    11    10
 6326     5     6
 6327     6     6
 6328     9     9
 6329     3     4
 6330     7     6
 6331     5     5
 6332     2     3
 6333     8     8
 6334     5     5
 6335     2     2
 6336     2     2
 6337     6     6
 6338     8     7
 6339     9     9
 6340     5     6
 6341     3     3
 6342     2     3
 6343     1     1
 6344     2     2
 6345     2     3
 6346     7     7
 6347     9     8
 6348     8     9
 6349     7     7
 6350     5     6
 6351     1     1
 6352    10     9
 6353     2     1
 6354     7     8
 6355     5     4
 6356     5     4
 6357     3     3
 6358     7     6
 6359     9     8
 6360    11    10
 6361     7     8
 6362     8     8
 6363     7     6
 6364     6     6
 6365     7     7
 6366     9    10
 6367     7     7
 6368     2     3
 6369     5     4
 6370     7     6
 6371     7     8
 6372    10     9
 6373     5     6
 6374     6     6
 6375     7     8
 6376     8     9
 6377     4     4
 6378     3     3
 6379     3     4
 6380     8     9
 6381     9    10
 6382     8     7
 6383     8     9
 6384     7     8
 6385    10     9
 6386     7     8
 6387     1     1
 6388     9     9
 6389     1     1
 6390     7     6
 6391     9     8
 6392     6     7
 6393     3     4
 6394     4     5
 6395     9     8
 6396    10     9
 6397     3     4
 6398     8     9
 6399     5     5
 6400     9     9
 6401     3     2
 6402     4     3
 6403     3     3
 6404     4     5
 6405     8     8
 6406     1     1
 6407     1     1
 6408     2     2
 6409     1     1
 6410     5     6
 6411     3     3
 6412     3     4
 6413     9     9
 6414     1     1
 6415     8     8
 6416     4     4
 6417     2     2
 6418     6     5
 6419     8     8
 6420     7     8
 6421     6     7
 6422     5     6
 6423    10     9
 6424     2     3
 6425     1     1
 6426     1     1
 6427     1     2
 6428     4     5
 6429     3     3
 6430     1     2
 6431    10    10
 6432     4     4
 6433     1     1
 6434     4     5
 6435     2     2
 6436     5     6
 6437     2     1
 6438     2     1
 6439    10     9
 6440     7     8
 6441     1     2
 6442     9     9
 6443     8     7
 6444     7     8
 6445     3     3
 6446     6     6
 6447     7     8
 6448     4     4
 6449     4     3
 6450     1     2
 6451     5     5
 6452     5     5
 6453     4     4
 6454     7     7
 6455     7     6
 6456     2     3
 6457     9     8
 6458     7     8
 6459     3     3
 6460     2     2
 6461     2     1
 6462     6     7
 6463     7     7
 6464     5     6
 6465     9    10
 6466     5     5
 6467     5     5
 6468     1     2
 6469    10    10
 6470     2     3
 6471     7     6
 6472     8     8
 6473    10     9
 6474     4     5
 6475     4     5
 6476     2     1
 6477     3     4
 6478     5     4
 6479     6     6
 6480     9     8
 6481     8     7
 6482     1     1
 6483     8     9
 6484     7     8
 6485    10    10
 6486     1     2
 6487    10    10
 6488     9     9
 6489     3     2
 6490     2     3
 6491    10     9
 6492     9    10
 6493    11    10
 6494     1     1
 6495     6     6
 6496    10     9
 6497     5     4
 6498     2     3
 6499     3     3
 6500     3     3
 6501     9    10
 6502    11    10
 6503     5     5
 6504     7     7
 6505     5     6
 6506     3     3
 6507    10    10
 6508     8     8
 6509     2     3
 6510     1     1
 6511     8     9
 6512     2     3
 6513     1     1
 6514     8     7
 6515     5     5
 6516     1     2
 6517     5     6
 6518     3     2
 6519     4     3
 6520     7     6
 6521     1     1
 6522     4     4
 6523     5     5
 6524     1     1
 6525     4     5
 6526     7     7
 6527     3     3
 6528     5     6
 6529     5     5
 6530     9    10
 6531     3     2
 6532     4     4
 6533    10     9
 6534     3     4
 6535     7     7
 6536     8     8
 6537     8     9
 6538     1     1
 6539     1     2
 6540    10     9
 6541     1     2
 6542     1     1
 6543     5     5
 6544     5     4
 6545     9     8
 6546     9     9
 6547     1     1
 6548     1     1
 6549     1     1
 6550     8     8
 6551     1     2
 6552     2     1
 6553     9     8
 6554     9     9
 6555     6     6
 6556     6     5
 6557    11    10
 6558     6     6
 6559     8     7
 6560     4     3
 6561     7     6
 6562     7     7
 6563     4     4
 6564     5     6
 6565     8     8
 6566     9    10
 6567     7     6
 6568     4     3
 6569     3     2
 6570     5     6
 6571    10    10
 6572     5     6
 6573     4     5
 6574     4     5
 6575     6     5
 6576     8     7
 6577    11    10
 6578     7     7
 6579     5     6
 6580     8     9
 6581    10     9
 6582     3     3
 6583     5     4
 6584     1     2
 6585     7     6
 6586     2     3
 6587     6     7
 6588     1     2
 6589    11    10
 6590     4     3
 6591    10     9
 6592     9     8
 6593     5     4
 6594     9     9
 6595    11    10
 6596     8     7
 6597     6     6
 6598     2     3
 6599     1     1
 6600     7     7
 6601     7     6
 6602     6     7
 6603     3     4
 6604     7     6
 6605     6     6
 6606     4     3
 6607     6     6
 6608     1     1
 6609     9     8
 6610     7     8
 6611     1     1
 6612     1     1
 6613     1     1
 6614     6     5
 6615     9     8
 6616     6     6
 6617     7     8
 6618     5     6
 6619     8     9
 6620     6     5
 6621     4     5
 6622     7     8
 6623     9     9
 6624     3     2
 6625     4     5
 6626     3     3
 6627     1     1
 6628     2     2
 6629     3     2
 6630     3     3
 6631     3     4
 6632     9     9
 6633     9     9
 6634     2     3
 6635     5     4
 6636     8     7
 6637     1     1
 6638     1     1
 6639     4     5
 6640     8     9
 6641     1     1
 6642     3     3
 6643     4     5
 6644     7     8
 6645     3     4
 6646     9    10
 6647     6     7
 6648     4     4
 6649     3     3
 6650     7     8
 6651     9     8
 6652     4     3
 6653     6     7
 6654     9    10
 6655     6     6
 6656     8     7
 6657    10    10
 6658     4     5
 6659     8     8
 6660    11    10
 6661     4     3
 6662     6     7
 6663     2     3
 6664     6     7
 6665     3     4
 6666     4     5
 6667     4     4
 6668     7     8
 6669     7     6
 6670     2     2
 6671     9     9
 6672     7     8
 6673     9    10
 6674    10    10
 6675     3     2
 6676     9    10
 6677     5     5
 6678     6     6
 6679     8     9
 6680     9     9
 6681     5     5
 6682     4     3
 6683     5     5
 6684    10    10
 6685     2     2
 6686     7     6
 6687     5     5
 6688     4     5
 6689     9     8
 6690     3     4
 6691     9    10
 6692     4     4
 6693     1     1
 6694     8     8
 6695     1     2
 6696     4     4
 6697    10    10
 6698     2     3
 6699     8     8
 6700     8     9
 6701     7     8
 6702     4     4
 6703     2     2
 6704     5     4
 6705     4     3
 6706     4     4
 6707     4     3
 6708    11    10
 6709     4     5
 6710    11    10
 6711     6     5
 6712     8     8
 6713     6     7
 6714     6     7
 6715    10     9
 6716     4     5
 6717     2     3
 6718     3     3
 6719     6     5
 6720     1     2
 6721     3     4
 6722     2     3
 6723     5     4
 6724     2     2
 6725     8     7
 6726     3     3
 6727     4     4
 6728     1     1
 6729     2     1
 6730     7     6
 6731     7     8
 6732     5     6
 6733     7     6
 6734     9     9
 6735     7     7
 6736     2     2
 6737     1     1
 6738     5     6
 6739     4     5
 6740     8     7
 6741     3     2
 6742     8     8
 6743     5     6
 6744     1     1
 6745     3     2
 6746     9     9
 6747     9     8
 6748     6     5
 6749     4     3
